time omega_ref omega alpha_ref  fwd
1512,491 0,5555555 0,3712659 17,81651 0,111938
1517,09 0,5555555 0,3712659 17,81651 0,111938
1521,696 0,5555555 1,197836 17,8367 0,1210109
1526,31 0,5555555 1,197836 17,8367 0,1210109
1530,93 0,5555555 1,197836 17,8367 0,1210109
1535,558 0,5555555 0,7629347 17,79687 0,1296347
1540,193 0,5555555 0,7629347 17,79687 0,1296347
1544,835 0,5555555 0,7629347 17,79687 0,1296347
1549,483 0,5555555 0,7026561 17,64911 0,1356722
1554,14 0,5555555 0,7026561 17,64911 0,1356722
1558,803 0,5555555 1,412368 17,35724 0,1291694
1563,474 0,5555555 1,412368 17,35724 0,1291694
1568,152 0,5555555 1,412368 17,35724 0,1291694
1572,836 0,5555555 0,1948631 17,15197 0,1237765
1577,529 0,5555555 0,1948631 17,15197 0,1237765
1582,229 0,5555555 0,1948631 17,15197 0,1237765
1586,935 0,5555555 0,3960954 17,0767 0,1187684
1591,649 0,5555555 0,3960954 17,0767 0,1187684
1596,37 0,5555555 0,3960954 17,0767 0,1187684
1601,097 0,5555555 1,353409 17,00374 0,09230632
1605,833 0,5555555 1,353409 17,00374 0,09230632
1610,576 0,5555555 1,353409 17,00374 0,09230632
1615,326 0,5555555 -0,1646422 16,89384 0,1072399
1620,084 0,5555555 -0,1646422 16,89384 0,1072399
1624,849 0,5555555 0,3426634 16,8912 0,09353729
1629,622 0,5555555 0,3426634 16,8912 0,09353729
1634,403 0,5555555 0,3426634 16,8912 0,09353729
1639,189 0,5555555 0,4173189 16,94394 0,08506907
1643,984 0,5555555 0,4173189 16,94394 0,08506907
1648,784 0,5555555 0,4173189 16,94394 0,08506907
1653,591 0,5555555 0,285402 16,9601 0,1012127
1658,406 0,5555555 0,285402 16,9601 0,1012127
1663,228 0,5555555 0,285402 16,9601 0,1012127
1668,056 0,5555555 0,6625752 16,86919 0,08461972
1672,892 0,5555555 0,6625752 16,86919 0,08461972
1677,734 0,5555555 0,6625752 16,86919 0,08461972
1682,583 0,5555555 -0,451906 16,71096 0,0696369
1687,439 0,5555555 -0,451906 16,71096 0,0696369
1692,302 0,5555555 -0,451906 16,71096 0,0696369
1697,171 0,5555555 0,505663 16,69875 0,09086218
1702,048 0,5555555 0,505663 16,69875 0,09086218
1706,932 0,5555555 1,653376 16,61986 0,1044559
1711,823 0,5555555 1,653376 16,61986 0,1044559
1716,72 0,5555555 1,653376 16,61986 0,1044559
1721,623 0,5555555 0,7548273 16,45881 0,1197584
1726,534 0,5555555 0,7548273 16,45881 0,1197584
1731,451 0,5555555 0,7548273 16,45881 0,1197584
1736,374 0,5555555 0,120875 16,34499 0,1106016
1741,303 0,5555555 0,120875 16,34499 0,1106016
1746,24 0,5555555 0,120875 16,34499 0,1106016
1751,184 0,5555555 0,9842402 16,24162 0,1086281
1756,136 0,5555555 0,9842402 16,24162 0,1086281
1761,095 0,5555555 0,9842402 16,24162 0,1086281
1766,06 0,5555555 -0,1158589 16,13364 0,120447
1771,032 0,5555555 -0,1158589 16,13364 0,120447
1776,01 0,5555555 -0,1158589 16,13364 0,120447
1780,995 0,5555555 0,7189341 16,13358 0,1120118
1785,987 0,5555555 0,7189341 16,13358 0,1120118
1790,985 0,5555555 0,7189341 16,13358 0,1120118
1795,99 0,5555555 0,8726736 15,91952 0,1275768
1801,002 0,5555555 0,8726736 15,91952 0,1275768
1806,021 0,5555555 0,8726736 15,91952 0,1275768
1811,047 0,5555555 0,0432503 15,75317 0,123074
1816,082 0,5555555 0,0432503 15,75317 0,123074
1821,123 0,5555555 0,0432503 15,75317 0,123074
1826,17 0,5555555 0,4236521 15,66119 0,1110179
1831,225 0,5555555 0,4236521 15,66119 0,1110179
1836,286 0,5555555 0,4236521 15,66119 0,1110179
1841,354 0,5555555 2,089506 15,67041 0,1142896
1846,428 0,5555555 2,089506 15,67041 0,1142896
1851,51 0,5555555 2,089506 15,67041 0,1142896
1856,597 0,5555555 0,8663566 15,527 0,1272382
1861,692 0,5555555 0,8663566 15,527 0,1272382
1866,794 0,5555555 0,8663566 15,527 0,1272382
1871,901 0,5555555 -0,04639699 15,30642 0,1072258
1877,016 0,5555555 -0,04639699 15,30642 0,1072258
1882,138 0,5555555 -0,04639699 15,30642 0,1072258
1887,265 0,5555555 0,4596532 15,19444 0,09085574
1892,401 0,5555555 0,4596532 15,19444 0,09085574
1897,544 0,5555555 0,4596532 15,19444 0,09085574
1902,693 0,5555555 0,1670146 15,01954 0,07692567
1907,851 0,5555555 0,1670146 15,01954 0,07692567
1913,016 0,5555555 0,7918574 15,01833 0,08579426
1918,188 0,5555555 0,7918574 15,01833 0,08579426
1923,366 0,5555555 0,7918574 15,01833 0,08579426
1928,552 0,5555555 -0,3972993 14,95134 0,08151919
1933,744 0,5555555 -0,3972993 14,95134 0,08151919
1938,943 0,5555555 -0,3972993 14,95134 0,08151919
1944,15 0,5555555 0,4192998 14,99572 0,08468398
1949,364 0,5555555 0,4192998 14,99572 0,08468398
1954,584 0,5555555 0,4192998 14,99572 0,08468398
1959,811 0,5555555 0,8315881 15,04992 0,09867293
1965,045 0,5555555 0,8315881 15,04992 0,09867293
1970,285 0,5555555 0,8315881 15,04992 0,09867293
1975,532 0,5555555 0,5629709 14,93707 0,1141186
1980,787 0,5555555 0,5629709 14,93707 0,1141186
1986,049 0,5555555 0,5629709 14,93707 0,1141186
1991,317 0,5555555 1,344067 14,80556 0,09345277
1996,592 0,5555555 1,344067 14,80556 0,09345277
2001,873 0,5555555 1,344067 14,80556 0,09345277
2007,161 0,5555555 0,1045994 14,6691 0,1021433
2012,458 0,5555555 0,1045994 14,6691 0,1021433
2017,761 0,5555555 0,1045994 14,6691 0,1021433
2023,07 0,5555555 0,8917425 14,43623 0,1037318
2028,386 0,5555555 0,8917425 14,43623 0,1037318
2033,708 0,5555555 0,8917425 14,43623 0,1037318
2039,036 0,5555555 0,3012322 14,19506 0,09975876
2044,372 0,5555555 0,3012322 14,19506 0,09975876
2049,714 0,5555555 0,3012322 14,19506 0,09975876
2055,064 0,5555555 0,2697522 14,23651 0,09723265
2060,421 0,5555555 0,2697522 14,23651 0,09723265
2065,785 0,5555555 0,782016 14,31003 0,1003493
2071,156 0,5555555 0,782016 14,31003 0,1003493
2076,533 0,5555555 0,782016 14,31003 0,1003493
2081,917 0,5555555 0,387525 14,23916 0,1033156
2087,309 0,5555555 0,387525 14,23916 0,1033156
2092,707 0,5555555 0,387525 14,23916 0,1033156
2098,112 0,5555555 0,6449837 14,23048 0,09882975
2103,524 0,5555555 0,6449837 14,23048 0,09882975
2108,942 0,5555555 0,6449837 14,23048 0,09882975
2114,367 0,5555555 0,8382121 14,13205 0,09857518
2119,8 0,5555555 0,8382121 14,13205 0,09857518
2125,238 0,5555555 0,8382121 14,13205 0,09857518
2130,682 0,5555555 0,6492842 13,9255 0,1054586
2136,134 0,5555555 0,6492842 13,9255 0,1054586
2141,593 0,5555555 0,6492842 13,9255 0,1054586
2147,059 0,5555555 0,5790775 13,84002 0,08676812
2152,532 0,5555555 0,5790775 13,84002 0,08676812
2158,012 0,5555555 0,5790775 13,84002 0,08676812
2163,498 0,5555555 0,8633387 13,58167 0,09054862
2168,992 0,5555555 0,8633387 13,58167 0,09054862
2174,492 0,5555555 0,8633387 13,58167 0,09054862
2179,998 0,5555555 0,7333728 13,43187 0,07671379
2185,512 0,5555555 0,7333728 13,43187 0,07671379
2191,032 0,5555555 0,7333728 13,43187 0,07671379
2196,559 0,5555555 -0,312955 13,33354 0,07705016
2202,094 0,5555555 -0,312955 13,33354 0,07705016
2207,635 0,5555555 -0,312955 13,33354 0,07705016
2213,183 0,5555555 0,08972351 13,41057 0,07244194
2218,738 0,5555555 0,08972351 13,41057 0,07244194
2224,299 0,5555555 0,08972351 13,41057 0,07244194
2229,866 0,5555555 0,41587 13,45464 0,08812378
2235,44 0,5555555 0,41587 13,45464 0,08812378
2241,021 0,5555555 0,41587 13,45464 0,08812378
2246,609 0,5555555 0,4724278 13,40282 0,07614921
2252,204 0,5555555 0,4724278 13,40282 0,07614921
2257,806 0,5555555 0,4724278 13,40282 0,07614921
2263,415 0,5555555 1,272551 13,16746 0,0911651
2269,031 0,5555555 1,272551 13,16746 0,0911651
2274,654 0,5555555 0,5789866 13,03384 0,09224337
2280,285 0,5555555 0,5789866 13,03384 0,09224337
2285,922 0,5555555 0,5789866 13,03384 0,09224337
2291,565 0,5555555 0,314296 12,87078 0,09652367
2297,215 0,5555555 0,314296 12,87078 0,09652367
2302,872 0,5555555 0,314296 12,87078 0,09652367
2308,536 0,5555555 1,79449 12,80815 0,06886508
2314,206 0,5555555 1,79449 12,80815 0,06886508
2319,884 0,5555555 1,79449 12,80815 0,06886508
2325,567 0,5555555 -0,2648374 12,82201 0,09087144
2331,258 0,5555555 -0,2648374 12,82201 0,09087144
2336,956 0,5555555 -0,2648374 12,82201 0,09087144
2342,661 0,5555555 0,2247068 12,63978 0,08819161
2348,372 0,5555555 0,2247068 12,63978 0,08819161
2354,091 0,5555555 0,2247068 12,63978 0,08819161
2359,815 0,5555555 1,438751 12,55871 0,06782058
2365,548 0,5555555 1,438751 12,55871 0,06782058
2371,286 0,5555555 1,438751 12,55871 0,06782058
2377,031 0,5555555 0,312561 12,44867 0,09146714
2382,783 0,5555555 0,312561 12,44867 0,09146714
2388,541 0,5555555 0,312561 12,44867 0,09146714
2394,306 0,5555555 0,4713383 12,38697 0,07502963
2400,077 0,5555555 0,4713383 12,38697 0,07502963
2405,854 0,5555555 0,4713383 12,38697 0,07502963
2411,638 0,5555555 0,5704002 12,18345 0,06624301
2417,429 0,5555555 0,5704002 12,18345 0,06624301
2423,227 0,5555555 0,5704002 12,18345 0,06624301
2429,031 0,5555555 -0,4452716 12,00932 0,06325006
2434,843 0,5555555 -0,4452716 12,00932 0,06325006
2440,661 0,5555555 -0,4452716 12,00932 0,06325006
2446,486 0,5555555 0,7833223 11,97587 0,0706365
2452,318 0,5555555 0,7833223 11,97587 0,0706365
2458,156 0,5555555 0,7833223 11,97587 0,0706365
2464,001 0,5555555 1,101004 11,74747 0,08742109
2469,853 0,5555555 1,101004 11,74747 0,08742109
2475,711 0,5555555 1,101004 11,74747 0,08742109
2481,577 0,5555555 0,1821439 11,77283 0,08116105
2487,449 0,5555555 0,1821439 11,77283 0,08116105
2493,328 0,5555555 0,1821439 11,77283 0,08116105
2499,213 0,5555555 0,7284992 11,854 0,09351989
2505,105 0,5555555 0,7284992 11,854 0,09351989
2511,003 0,5555555 0,7284992 11,854 0,09351989
2516,908 0,5555555 0,02373647 11,89204 0,1120837
2522,821 0,5555555 0,02373647 11,89204 0,1120837
2528,74 0,5555555 0,02373647 11,89204 0,1120837
2534,665 0,5555555 1,069023 11,66058 0,0960649
2540,597 0,5555555 1,069023 11,66058 0,0960649
2546,536 0,5555555 1,069023 11,66058 0,0960649
2552,482 0,5555555 0,01975681 11,67393 0,1099796
2558,434 0,5555555 0,01975681 11,67393 0,1099796
2564,393 0,5555555 0,01975681 11,67393 0,1099796
2570,359 0,5555555 1,514381 11,55199 0,1187737
2576,331 0,5555555 1,514381 11,55199 0,1187737
2582,31 0,5555555 1,514381 11,55199 0,1187737
2588,296 0,5555555 0,7108459 11,40733 0,1199454
2594,291 0,5555555 0,7108459 11,40733 0,1199454
2600,295 0,5555555 0,2532876 11,31316 0,110704
2606,306 0,5555555 0,2532876 11,31316 0,110704
2612,323 0,5555555 0,2532876 11,31316 0,110704
2618,346 0,5555555 0,8382837 11,20519 0,1146397
2624,377 0,5555555 0,8382837 11,20519 0,1146397
2630,417 0,5555555 0,8382837 11,20519 0,1146397
2636,466 0,5555555 0,4502949 10,94196 0,1101196
2642,525 0,5555555 0,4502949 10,94196 0,1101196
2648,593 0,5555555 0,2286909 10,96081 0,09614073
2654,67 0,5555555 0,2286909 10,96081 0,09614073
2660,756 0,5555555 1,328115 10,87567 0,09746418
2666,852 0,5555555 1,328115 10,87567 0,09746418
2672,957 0,5555555 -0,01058573 10,73186 0,1103123
2679,071 0,5555555 -0,01058573 10,73186 0,1103123
2685,194 0,5555555 -0,01058573 10,73186 0,1103123
2691,325 0,5555555 0,5413435 10,79515 0,0938919
2697,464 0,5555555 0,5413435 10,79515 0,0938919
2703,611 0,5555555 1,339383 10,72926 0,09113491
2709,766 0,5555555 1,339383 10,72926 0,09113491
2715,927 0,5555555 1,339383 10,72926 0,09113491
2722,096 0,5555555 0,06339107 10,59303 0,09783085
2728,272 0,5555555 0,06339107 10,59303 0,09783085
2734,455 0,5555555 0,06339107 10,59303 0,09783085
2740,645 0,5555555 0,9469571 10,48968 0,08056231
2746,843 0,5555555 0,9469571 10,48968 0,08056231
2753,049 0,5555555 0,5697531 10,4222 0,06666318
2759,262 0,5555555 0,5697531 10,4222 0,06666318
2765,482 0,5555555 0,5697531 10,4222 0,06666318
2771,709 0,5555555 0,1558371 10,34135 0,06921195
2777,945 0,5555555 0,1558371 10,34135 0,06921195
2784,189 0,5555555 0,5263173 10,16829 0,06976363
2790,44 0,5555555 0,5263173 10,16829 0,06976363
2796,698 0,5555555 0,5263173 10,16829 0,06976363
2802,963 0,5555555 0,04347758 9,946087 0,07275003
2809,236 0,5555555 0,04347758 9,946087 0,07275003
2815,514 0,5555555 0,04347758 9,946087 0,07275003
2821,8 0,5555555 0,708951 9,885714 0,07716768
2828,094 0,5555555 0,708951 9,885714 0,07716768
2834,394 0,5555555 0,708951 9,885714 0,07716768
2840,701 0,5555555 -0,4782015 9,867651 0,08147772
2847,016 0,5555555 -0,4782015 9,867651 0,08147772
2853,338 0,5555555 -0,4782015 9,867651 0,08147772
2859,666 0,5555555 1,471679 9,662851 0,09793103
2866,003 0,5555555 1,471679 9,662851 0,09793103
2872,346 0,5555555 1,471679 9,662851 0,09793103
2878,695 0,5555555 0,3073029 9,41456 0,1081069
2885,053 0,5555555 0,3073029 9,41456 0,1081069
2891,417 0,5555555 1,414787 9,475611 0,09313664
2897,787 0,5555555 1,414787 9,475611 0,09313664
2904,165 0,5555555 1,414787 9,475611 0,09313664
2910,549 0,5555555 -0,07989237 9,441189 0,1063969
2916,942 0,5555555 -0,07989237 9,441189 0,1063969
2923,34 0,5555555 -0,07989237 9,441189 0,1063969
2929,746 0,5555555 0,6191512 9,514738 0,1019471
2936,161 0,5555555 0,6191512 9,514738 0,1019471
2942,582 0,5555555 0,6191512 9,514738 0,1019471
2949,011 0,5555555 -0,008143898 9,488339 0,1157826
2955,448 0,5555555 -0,008143898 9,488339 0,1157826
2961,893 0,5555555 1,359624 9,270132 0,09177653
2968,346 0,5555555 1,359624 9,270132 0,09177653
2974,808 0,5555555 1,359624 9,270132 0,09177653
2981,279 0,5555555 -0,2401097 9,271743 0,1102662
2987,759 0,5555555 -0,2401097 9,271743 0,1102662
2994,247 0,5555555 0,01833598 9,199296 0,1089305
3000,744 0,5555555 0,01833598 9,199296 0,1089305
3007,249 0,5555555 0,2727724 9,261855 0,1229754
3013,764 0,5555555 0,2727724 9,261855 0,1229754
3020,286 0,5555555 0,2727724 9,261855 0,1229754
3026,818 0,5555555 1,019618 9,180118 0,142301
3033,356 0,5555555 1,019618 9,180118 0,142301
3039,9 0,5555555 1,029773 9,058147 0,1336206
3046,452 0,5555555 1,029773 9,058147 0,1336206
3053,01 0,5555555 1,029773 9,058147 0,1336206
3059,576 0,5555555 1,27424 8,91879 0,1367704
3066,149 0,5555555 1,27424 8,91879 0,1367704
3072,728 0,5555555 1,27424 8,91879 0,1367704
3079,313 0,5555555 -0,01139026 8,903969 0,1412782
3085,906 0,5555555 -0,01139026 8,903969 0,1412782
3092,505 0,5555555 -0,01139026 8,903969 0,1412782
3099,111 0,5555555 1,409499 8,767328 0,1188048
3105,725 0,5555555 1,409499 8,767328 0,1188048
3112,344 0,5555555 1,409499 8,767328 0,1188048
3118,97 0,5555555 0,465093 8,671939 0,1154372
3125,604 0,5555555 0,465093 8,671939 0,1154372
3132,245 0,5555555 0,465093 8,671939 0,1154372
3138,893 0,5555555 0,3808482 8,566016 0,09951998
3145,547 0,5555555 0,3808482 8,566016 0,09951998
3152,208 0,5555555 0,3808482 8,566016 0,09951998
3158,874 0,5555555 -0,03513448 8,656589 0,08053175
3165,549 0,5555555 -0,03513448 8,656589 0,08053175
3172,231 0,5555555 -0,03513448 8,656589 0,08053175
3178,92 0,5555555 0,7205178 8,598519 0,08824672
3185,617 0,5555555 0,7205178 8,598519 0,08824672
3192,321 0,5555555 0,4071135 8,367447 0,08093099
3199,033 0,5555555 0,4071135 8,367447 0,08093099
3205,751 0,5555555 0,4071135 8,367447 0,08093099
3212,475 0,5555555 -0,1433188 8,29916 0,07478579
3219,206 0,5555555 -0,1433188 8,29916 0,07478579
3225,944 0,5555555 -0,1433188 8,29916 0,07478579
3232,689 0,5555555 0,4145066 8,187231 0,09944114
3239,441 0,5555555 0,4145066 8,187231 0,09944114
3246,204 0,5555555 0,4145066 8,187231 0,09944114
3252,974 0,5555555 2,098482 8,116284 0,08097754
3259,751 0,5555555 2,098482 8,116284 0,08097754
3266,533 0,5555555 2,098482 8,116284 0,08097754
3273,323 0,5555555 0,321185 8,039426 0,09154024
3280,119 0,5555555 0,321185 8,039426 0,09154024
3286,923 0,5555555 0,2368842 8,152035 0,06959885
3293,733 0,5555555 0,2368842 8,152035 0,06959885
3300,551 0,5555555 0,2368842 8,152035 0,06959885
3307,375 0,5555555 0,2810329 8,247294 0,07778465
3314,207 0,5555555 0,2810329 8,247294 0,07778465
3321,046 0,5555555 0,2810329 8,247294 0,07778465
3327,892 0,5555555 1,003866 8,208194 0,05983532
3334,746 0,5555555 1,003866 8,208194 0,05983532
3341,606 0,5555555 1,003866 8,208194 0,05983532
3348,473 0,5555555 -0,166642 8,140449 0,08299176
3355,347 0,5555555 -0,166642 8,140449 0,08299176
3362,229 0,5555555 -0,166642 8,140449 0,08299176
3369,116 0,5555555 0,8063269 8,110023 0,06231522
3376,012 0,5555555 0,8063269 8,110023 0,06231522
3382,913 0,5555555 0,8063269 8,110023 0,06231522
3389,822 0,5555555 0,4868684 7,98795 0,07713903
3396,738 0,5555555 0,4868684 7,98795 0,07713903
3403,661 0,5555555 0,2161651 7,81146 0,07981561
3410,593 0,5555555 0,2161651 7,81146 0,07981561
3417,533 0,5555555 0,2161651 7,81146 0,07981561
3424,479 0,5555555 1,425964 7,757408 0,06581546
3431,434 0,5555555 1,425964 7,757408 0,06581546
3438,396 0,5555555 1,425964 7,757408 0,06581546
3445,364 0,5555555 0,5330769 7,672711 0,07732903
3452,339 0,5555555 0,5330769 7,672711 0,07732903
3459,322 0,5555555 0,5330769 7,672711 0,07732903
3466,311 0,5555555 -0,3077308 7,484311 0,07645518
3473,308 0,5555555 -0,3077308 7,484311 0,07645518
3480,312 0,5555555 0,3360004 7,272391 0,07616703
3487,323 0,5555555 0,3360004 7,272391 0,07616703
3494,341 0,5555555 0,3360004 7,272391 0,07616703
3501,366 0,5555555 0,271633 7,056884 0,08472115
3508,398 0,5555555 0,271633 7,056884 0,08472115
3515,438 0,5555555 0,271633 7,056884 0,08472115
3522,483 0,5555555 2,370691 6,995945 0,07434776
3529,535 0,5555555 2,370691 6,995945 0,07434776
3536,594 0,5555555 2,370691 6,995945 0,07434776
3543,661 0,5555555 -0,6860723 6,817393 0,07717228
3550,736 0,5555555 -0,6860723 6,817393 0,07717228
3557,82 0,5555555 0,8838893 6,679877 0,0528824
3564,911 0,5555555 0,8838893 6,679877 0,0528824
3572,009 0,5555555 0,8838893 6,679877 0,0528824
3579,115 0,5555555 -0,6291565 6,51679 0,05441104
3586,229 0,5555555 -0,6291565 6,51679 0,05441104
3593,349 0,5555555 -0,6291565 6,51679 0,05441104
3600,477 0,5555555 0,3491196 6,494165 0,05722305
3607,613 0,5555555 0,3491196 6,494165 0,05722305
3614,757 0,5555555 1,118097 6,472066 0,05736893
3621,91 0,5555555 1,118097 6,472066 0,05736893
3629,071 0,5555555 1,118097 6,472066 0,05736893
3636,241 0,5555555 0,53255 6,426494 0,07291377
3643,419 0,5555555 0,53255 6,426494 0,07291377
3650,604 0,5555555 0,2328102 6,375789 0,08543307
3657,798 0,5555555 0,2328102 6,375789 0,08543307
3665 0,5555555 0,2328102 6,375789 0,08543307
3672,21 0,5555555 0,8686122 6,340851 0,07908402
3679,431 0,5555555 0,8686122 6,340851 0,07908402
3686,659 0,5555555 0,3063526 6,267722 0,09919401
3693,895 0,5555555 0,3063526 6,267722 0,09919401
3701,137 0,5555555 0,3063526 6,267722 0,09919401
3708,387 0,5555555 0,9750296 6,211997 0,09202462
3715,645 0,5555555 0,9750296 6,211997 0,09202462
3722,91 0,5555555 0,3220451 6,156663 0,1071491
3730,183 0,5555555 0,3220451 6,156663 0,1071491
3737,462 0,5555555 0,3220451 6,156663 0,1071491
3744,748 0,5555555 0,3285492 6,093167 0,1211716
3752,042 0,5555555 0,3285492 6,093167 0,1211716
3759,342 0,5555555 0,3285492 6,093167 0,1211716
3766,649 0,5555555 1,570117 6,0305 0,1058042
3773,964 0,5555555 1,570117 6,0305 0,1058042
3781,286 0,5555555 1,570117 6,0305 0,1058042
3788,615 0,5555555 0,4915924 5,967614 0,1159637
3795,951 0,5555555 0,4915924 5,967614 0,1159637
3803,293 0,5555555 0,4915924 5,967614 0,1159637
3810,643 0,5555555 1,213018 5,86686 0,1101293
3818 0,5555555 1,213018 5,86686 0,1101293
3825,365 0,5555555 0,4184111 5,623754 0,09949497
3832,736 0,5555555 0,4184111 5,623754 0,09949497
3840,115 0,5555555 0,4184111 5,623754 0,09949497
3847,501 0,5555555 0,3455599 5,38021 0,08964024
3854,893 0,5555555 0,3455599 5,38021 0,08964024
3862,292 0,5555555 0,3455599 5,38021 0,08964024
3869,698 0,5555555 0,2454147 5,430643 0,07985058
3877,111 0,5555555 0,2454147 5,430643 0,07985058
3884,531 0,5555555 0,2454147 5,430643 0,07985058
3891,957 0,5555555 0,754195 5,397044 0,07604532
3899,391 0,5555555 0,754195 5,397044 0,07604532
3906,832 0,5555555 0,754195 5,397044 0,07604532
3914,279 0,5555555 -0,664036 5,378692 0,07181975
3921,734 0,5555555 -0,664036 5,378692 0,07181975
3929,195 0,5555555 -0,664036 5,378692 0,07181975
3936,663 0,5555555 0,03308427 5,520795 0,08983928
3944,139 0,5555555 0,03308427 5,520795 0,08983928
3951,621 0,5555555 0,03308427 5,520795 0,08983928
3959,111 0,5555555 1,739835 5,632185 0,1090665
3966,607 0,5555555 1,739835 5,632185 0,1090665
3974,111 0,5555555 0,4773158 5,638015 0,1364208
3981,621 0,5555555 0,4773158 5,638015 0,1364208
3989,138 0,5555555 0,4773158 5,638015 0,1364208
3996,662 0,5555555 1,149881 5,569275 0,1485111
4004,193 0,5555555 1,149881 5,569275 0,1485111
4011,73 0,5555555 1,149881 5,569275 0,1485111
4019,274 0,5555555 0,5455049 5,298708 0,1581906
4026,826 0,5555555 0,5455049 33,26691 0,1581906
4034,385 0,5555555 0,5455049 33,26691 0,1581906
4041,951 0,5555555 1,16587 33,22382 0,1232013
4049,523 0,5555555 1,16587 33,22382 0,1232013
4057,102 0,5555555 1,16587 33,22382 0,1232013
4064,688 0,5555555 -0,5396172 33,26868 0,110174
4072,28 0,5555555 -0,5396172 33,26868 0,110174
4079,88 0,5555555 -0,5396172 33,26868 0,110174
4087,486 0,5555555 0,4318248 33,28079 0,09811846
4095,1 0,5555555 0,4318248 33,28079 0,09811846
4102,721 0,5555555 0,4318248 33,28079 0,09811846
4110,349 0,5555555 3,101416 33,22799 0,09223419
4117,984 0,5555555 3,101416 33,22799 0,09223419
4125,627 0,5555555 3,101416 33,22799 0,09223419
4133,276 0,5555555 -0,606058 33,23217 0,0928754
4140,933 0,5555555 -0,606058 33,23217 0,0928754
4148,596 0,5555555 -0,606058 33,23217 0,0928754
4156,265 0,5555555 0,3547845 33,23044 0,05454723
4163,941 0,5555555 0,3547845 33,23044 0,05454723
4171,625 0,5555555 -0,7366339 33,2269 0,0535173
4179,316 0,5555555 -0,7366339 33,2269 0,0535173
4187,017 0,5555555 -0,7366339 33,2269 0,0535173
4194,725 0,5555555 0,7634441 33,25078 0,05671903
4202,439 0,5555555 0,7634441 33,25078 0,05671903
4210,16 0,5555555 0,7634441 33,25078 0,05671903
4217,887 0,5555555 -0,1143478 33,29019 0,07411577
4225,621 0,5555555 -0,1143478 33,29019 0,07411577
4233,36 0,5555555 -0,1143478 33,29019 0,07411577
4241,107 0,5555555 2,349804 33,22362 0,07617668
4248,86 0,5555555 2,349804 33,22362 0,07617668
4256,62 0,5555555 2,349804 33,22362 0,07617668
4264,387 0,5555555 -0,4386635 33,16796 0,08101593
4272,161 0,5555555 -0,4386635 33,16796 0,08101593
4279,941 0,5555555 -0,4386635 33,16796 0,08101593
4287,729 0,5555555 0,1406305 33,14994 0,08138134
4295,524 0,5555555 0,1406305 33,14994 0,08138134
4303,325 0,5555555 0,1406305 33,14994 0,08138134
4311,133 0,5555555 1,648632 33,14808 0,05866676
4318,949 0,5555555 1,648632 33,14808 0,05866676
4326,77 0,5555555 1,648632 33,14808 0,05866676
4334,598 0,5555555 0,602292 33,20195 0,07164729
4342,432 0,5555555 0,602292 33,20195 0,07164729
4350,273 0,5555555 0,602292 33,20195 0,07164729
4358,12 0,5555555 -0,2167133 33,20594 0,05790665
4365,975 0,5555555 -0,2167133 33,20594 0,05790665
4373,835 0,5555555 -0,2167133 33,20594 0,05790665
4381,702 0,5555555 0,229169 33,14083 0,06979756
4389,576 0,5555555 0,229169 33,14083 0,06979756
4397,457 0,5555555 0,229169 33,14083 0,06979756
4405,344 0,5555555 1,660371 33,13523 0,07159645
4413,238 0,5555555 1,660371 33,13523 0,07159645
4421,138 0,5555555 1,660371 33,13523 0,07159645
4429,045 0,5555555 0,1660053 33,09692 0,07113914
4436,959 0,5555555 0,1660053 33,09692 0,07113914
4444,879 0,5555555 0,1660053 33,09692 0,07113914
4452,806 0,5555555 0,6058534 33,03721 0,05701067
4460,741 0,5555555 0,6058534 33,03721 0,05701067
4468,683 0,5555555 0,6058534 33,03721 0,05701067
4476,63 0,5555555 0,1431201 33,02551 0,0548679
4484,586 0,5555555 0,1431201 33,02551 0,0548679
4492,548 0,5555555 0,1431201 33,02551 0,0548679
4500,518 0,5555555 1,399741 33,03705 0,06092126
4508,496 0,5555555 1,399741 33,03705 0,06092126
4516,482 0,5555555 -0,1669258 32,98949 0,05626031
4524,476 0,5555555 -0,1669258 32,98949 0,05626031
4532,478 0,5555555 -0,1669258 32,98949 0,05626031
4540,488 0,5555555 0,7845461 32,99828 0,0713517
4548,509 0,5555555 0,7845461 32,99828 0,0713517
4556,538 0,5555555 0,3886641 33,04665 0,07240327
4564,577 0,5555555 0,3886641 33,04665 0,07240327
4572,625 0,5555555 0,6760424 33,04105 0,06959675
4580,682 0,5555555 0,6760424 33,04105 0,06959675
4588,747 0,5555555 0,6014351 32,98658 0,076783
4596,823 0,5555555 0,6014351 32,98658 0,076783
4604,908 0,5555555 0,7186391 32,94436 0,07864462
4613 0,5555555 0,7186391 32,94436 0,07864462
4621,099 0,5555555 0,7186391 32,94436 0,07864462
4629,207 0,5555555 0,7235238 32,96035 0,07928229
4637,324 0,5555555 0,7235238 32,96035 0,07928229
4645,448 0,5555555 0,8659096 32,97104 0,06179868
4653,579 0,5555555 0,8659096 32,97104 0,06179868
4661,717 0,5555555 0,8659096 32,97104 0,06179868
4669,863 0,5555555 0,1643831 32,90854 0,06814685
4678,017 0,5555555 0,1643831 32,90854 0,06814685
4686,177 0,5555555 0,1643831 32,90854 0,06814685
4694,343 0,5555555 0,6420138 32,91015 0,06831472
4702,518 0,5555555 0,6420138 32,91015 0,06831472
4710,698 0,5555555 0,6420138 32,91015 0,06831472
